date,id,rawContent,quotedTweet,topic,sentiment
2023-04-01 16:53:08+00:00,1642208486728630272,Wait for it …,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/Tesla/status/1642162058258001920', 'date': '2023-04-01T13:48:39+00:00', 'rawContent': 'Cybertruck crash test https://t.co/MIhJbxLXuP', 'renderedContent': 'Cybertruck crash test https://t.co/MIhJbxLXuP', 'id': 1642162058258001920, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'Tesla', 'id': 13298072, 'displayname': 'Tesla', 'rawDescription': 'Electric vehicles, giant batteries & solar', 'renderedDescription': 'Electric vehicles, giant batteries & solar', 'descriptionLinks': None, 'verified': False, 'created': '2008-02-10T01:12:32+00:00', 'followersCount': 19810431, 'friendsCount': 37, 'statusesCount': 8115, 'favouritesCount': 4766, 'listedCount': 24585, 'mediaCount': 1550, 'location': '', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'tesla.com', 'url': 'https://www.tesla.com', 'tcourl': 'https://t.co/EJC6qVEJnC', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1337607516008501250/6Ggc4S5n_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/13298072/1669832572', 'label': None, 'description': 'Electric vehicles, giant batteries & solar', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/EJC6qVEJnC', 'linkUrl': 'https://www.tesla.com', 'url': 'https://twitter.com/Tesla'}, 'replyCount': 5455, 'retweetCount': 5903, 'likeCount': 56640, 'quoteCount': 3695, 'conversationId': 1642162058258001920, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/amplify_video_thumb/1642161919405568000/img/OH2Hgnmo5hsYMpkd.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/amplify_video/1642161919405568000/vid/1920x1080/5QHZYOOqxW6FoYwL.mp4?tag=16', 'contentType': 'video/mp4', 'bitrate': 10368000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/amplify_video/1642161919405568000/vid/640x360/3BRGsVD2Hr5OGqvJ.mp4?tag=16', 'contentType': 'video/mp4', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/amplify_video/1642161919405568000/vid/1280x720/N1C93277ef6ydQfR.mp4?tag=16', 'contentType': 'video/mp4', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/amplify_video/1642161919405568000/pl/-1RPDUk8qNZhWdQq.m3u8?tag=16&container=fmp4', 'contentType': 'application/x-mpegURL', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/amplify_video/1642161919405568000/vid/480x270/kurVc6Fbcln8nKVP.mp4?tag=16', 'contentType': 'video/mp4', 'bitrate': 288000}], 'duration': 36.995, 'views': 13162109, 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 71744258, 'vibe': None, 'content': 'Cybertruck crash test https://t.co/MIhJbxLXuP', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'Tesla'}",Waiting ,Neutral
2023-04-01 08:42:39+00:00,1642085053504028673,"This is most of the recommendation code. In the coming weeks, we will open source literally everything that contributes to showing a tweet, such that the output can be at least roughly approximated.",,Open source,Neutral
2023-04-01 08:04:23+00:00,1642075421167570946,@szymonkopec @petergyang Should be &amp; will be,,Szymonkopec and Petergyang,undefined
2023-04-01 07:48:06+00:00,1642071324964134913,@ZubyMusic Someone should make a movie about that,,Movies,Neutral
2023-04-01 06:10:38+00:00,1642046794761682944,"@TitterDaily Avoiding dystopian outcomes is not easy. 

The intent is not for the algorithm to be some judgy moral arbiter, but rather that it do its best to inform &amp; entertain.

Trying to maximize unregretted user-minutes seems like the right objective.",,Maximizing user engagement ,Neutral
2023-04-01 05:49:12+00:00,1642041402111426560,@TitterDaily It will,,Twitter ,Neutral
2023-04-01 04:48:55+00:00,1642026231766953985,Don’t Look Up … but AGI instead of comet,,Advice,Neutral
2023-04-01 03:30:04+00:00,1642006387059302401,"@ylecun According to my biological NNs, AI existential risk to humanity is non-trivial",,Artificial Intelligence ,Neutral
2023-04-01 03:27:42+00:00,1642005791191314433,@buccocapital 🔥🔥,,BuccoCapital ,Neutral
2023-04-01 03:10:07+00:00,1642001368872370178,We live in the most interesting of times,,Times ,Neutral
2023-04-01 01:40:27+00:00,1641978800228409347,@ylecun You really think AI is a single-edged sword?,,AI (Artificial Intelligence),Neutral
2023-04-01 00:37:19+00:00,1641962913509285890,@miketx95 @BillyM2k So are we lol,,Humor ,Positive
2023-03-31 23:06:59+00:00,1641940181115609091,@unusual_whales Big reckoning coming due to low birth rate. Japan is a leading indicator.,,"Japan""s low birth rate ",Neutral
2023-03-31 21:51:29+00:00,1641921180679503872,@Liv_Boeree Great concept,,Liv Boeree ,Positive
2023-03-31 20:59:38+00:00,1641908130274525187,"@deepwhitman @ThePrimeagen 💯🤣

But we are deleting this bs. I only learned about it now! Will be gone by tomorrow.",,Deleting,Neutral
2023-03-31 19:12:43+00:00,1641881225659834369,"@WallStreetSilv Most important, Twitter is never boring!",,Twitter,Neutral
2023-03-31 19:11:54+00:00,1641881018545184768,@WallStreetSilv Yup,,Wallstreet,Neutral
2023-03-31 19:09:38+00:00,1641880448061120513,"Twitter open source Spaces discussion happening now!
 https://t.co/VpS6frbOhT",,Open source spaces,Neutral
2023-03-31 18:58:33+00:00,1641877660694630401,@growing_daniel SBF is co-commander of the human side. That’s how you can tell it’s fake.,,Human behaviour ,Neutral
2023-03-31 18:55:30+00:00,1641876892302073875,"Twitter recommendation source code now available to all on GitHub 
https://t.co/9ozsyZANwa",,Social media recommendation source code ,Neutral
2023-03-31 18:48:07+00:00,1641875036024758287,@rowancheung The AI carousel spins ever faster,,AI Carousel ,Neutral
2023-03-31 18:46:19+00:00,1641874582473695246,"Most of the recommendation algorithm will be made open source today. The rest will follow.

Acid test is that independent third parties should be able to determine, with reasonable accuracy, what will probably be shown to users.

No doubt, many embarrassing issues will be…","{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/TwitterEng/status/1641872259320274944', 'date': '2023-03-31T18:37:05+00:00', 'rawContent': 'Today marks a new era of transparency for Twitter. 🧵\n\nWe’re sharing much of the source code that powers our platform with the world. Visit our blog to learn more about this initiative: https://t.co/hTHVpuMDz8', 'renderedContent': 'Today marks a new era of transparency for Twitter. 🧵\n\nWe’re sharing much of the source code that powers our platform with the world. Visit our blog to learn more about this initiative: blog.twitter.com/en_us/topics/c…', 'id': 1641872259320274944, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'TwitterEng', 'id': 6844292, 'displayname': 'Twitter Engineering', 'rawDescription': 'Tweets from our Product and Infrastructure teams | #TwitterEngineering', 'renderedDescription': 'Tweets from our Product and Infrastructure teams | #TwitterEngineering', 'descriptionLinks': None, 'verified': True, 'created': '2007-06-16T00:14:36+00:00', 'followersCount': 1306535, 'friendsCount': 18, 'statusesCount': 893, 'favouritesCount': 277, 'listedCount': 4518, 'mediaCount': 63, 'location': 'San Francisco', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1354489861898604546/jHJN8AU0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/6844292/1611793467', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Twitter', 'url': 'https://twitter.com/Twitter', 'badgeUrl': 'https://pbs.twimg.com/profile_images/1488548719062654976/u6qfBBkF_bigger.jpg', 'longDescription': None}, 'description': 'Tweets from our Product and Infrastructure teams | #TwitterEngineering', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/TwitterEng'}, 'replyCount': 325, 'retweetCount': 2450, 'likeCount': 10447, 'quoteCount': 572, 'conversationId': 1641872259320274944, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'links': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'blog.twitter.com/en_us/topics/c…', 'url': 'https://blog.twitter.com/en_us/topics/company/2023/a-new-era-of-transparency-for-twitter', 'tcourl': 'https://t.co/hTHVpuMDz8', 'indices': [185, 208]}], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': {'_type': 'snscrape.modules.twitter.SummaryCard', 'title': 'A new era of transparency for Twitter', 'url': 'https://blog.twitter.com/en_us/topics/company/2023/a-new-era-of-transparency-for-twitter', 'description': 'Twitter’s mission is to promote and protect the public conversation–to be the town square of the internet. For many years, we’ve said that we want to give everyone the power to create and share ideas', 'thumbnailUrl': 'https://pbs.twimg.com/card_img/1640634211265552385/WWggUp8g?format=jpg&name=orig', 'siteUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'Twitter', 'id': 783214, 'displayname': 'Twitter', 'rawDescription': ""What's happening?!"", 'renderedDescription': ""What's happening?!"", 'descriptionLinks': None, 'verified': True, 'created': '2007-02-20T14:35:54+00:00', 'followersCount': 65679663, 'friendsCount': 5, 'statusesCount': 15046, 'favouritesCount': 6146, 'listedCount': 88135, 'mediaCount': 2445, 'location': 'everywhere', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'about.twitter.com', 'url': 'https://about.twitter.com/', 'tcourl': 'https://t.co/DAtOo6uuHk', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1488548719062654976/u6qfBBkF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/783214/1646075315', 'label': None, 'description': ""What's happening?!"", 'descriptionUrls': None, 'linkTcourl': 'https://t.co/DAtOo6uuHk', 'linkUrl': 'https://about.twitter.com/', 'url': 'https://twitter.com/Twitter'}, 'creatorUser': None}, 'viewCount': 20574181, 'vibe': None, 'content': 'Today marks a new era of transparency for Twitter. 🧵\n\nWe’re sharing much of the source code that powers our platform with the world. Visit our blog to learn more about this initiative: https://t.co/hTHVpuMDz8', 'outlinks': ['https://blog.twitter.com/en_us/topics/company/2023/a-new-era-of-transparency-for-twitter'], 'outlinksss': 'https://blog.twitter.com/en_us/topics/company/2023/a-new-era-of-transparency-for-twitter', 'tcooutlinks': ['https://t.co/hTHVpuMDz8'], 'tcooutlinksss': 'https://t.co/hTHVpuMDz8', 'username': 'TwitterEng'}",Open source recommendation algorithm,Neutral
2023-03-31 18:31:48+00:00,1641870930304458753,@TrungTPhan 🤣,,trungtphan ,Neutral
2023-03-31 17:53:33+00:00,1641861302913056768,Just borrowed my friend’s jacket wdyt?,,"Borrowing a friend""s jacket",Neutral
2023-03-31 17:51:02+00:00,1641860668436406285,@westcoastbill Trying to figure out if it’s possible,,Trying to figure out something ,Neutral
2023-03-31 08:26:57+00:00,1641718712414900227,@FitFounder 🔥,,Fitness ,Positive
2023-03-31 08:25:51+00:00,1641718436320653312,"@PeterDiamandis It’s not boring, that’s for sure!",,Peter Diamandis,Negative
2023-03-31 08:18:57+00:00,1641716701501767680,"@FoxNews WHO is being Captain Obvious here, but kudos nonetheless",,Fox News ,Positive
2023-03-31 08:16:54+00:00,1641716183240962050,@DavidSacks @Jason Al Capone,,"Jason, Davidsacks and Al Capone",undefined
2023-03-31 08:16:14+00:00,1641716016471330816,@poast_bridau 🔥🔥,,Post Bridau,Neutral
2023-03-31 08:14:28+00:00,1641715571145179136,@nypost Please make this outfit real,,outfit ,Neutral
2023-03-31 08:03:41+00:00,1641712856897839110,@nichegamer Really that good?,,Nichegamer ,Positive
2023-03-31 08:01:33+00:00,1641712320106618882,@Rainmaker1973 That was a good add,,Advertising,Positive
2023-03-31 07:59:41+00:00,1641711852521439232,Works (almost) every time,,Efficiency ,Positive
2023-03-31 07:32:38+00:00,1641705045073829888,@SciGuySpace Yeah,,sciguyspace ,Neutral
2023-03-31 07:30:52+00:00,1641704598246240256,@WorldAndScience With extreme difficulty,,Difficulties ,Neutral
2023-03-31 07:30:25+00:00,1641704487579705347,@WholeMarsBlog @RealDanODowd He has issues,,"Whole Foods, Dan Odowd ",Neutral
2023-03-31 07:18:24+00:00,1641701463314268162,@ZubyMusic It is (sigh),,zubymusic ,Neutral
2023-03-31 07:17:15+00:00,1641701172535762946,@DrJBhattacharya Absolutely,,drjbhattacharya ,Positive
2023-03-31 06:57:13+00:00,1641696131909406722,@mattyglesias Wow,,mattyglesias ,Positive
2023-03-31 06:51:15+00:00,1641694629870571521,@KanekoaTheGreat @JeffLandry Very concerning,,Jeff Landry ,Neutral
2023-03-31 06:45:47+00:00,1641693254998523905,@mattyglesias !,,Matty Glesias ,Neutral
2023-03-31 06:20:28+00:00,1641686884190486530,@PeterDiamandis The most powerful mental tool,,Mental Tool ,Positive
2023-03-31 05:57:44+00:00,1641681159552655362,@jordanbpeterson I feel fine,,Jordan Peterson ,Neutral
2023-03-31 05:56:45+00:00,1641680913661607936,Algorithm goes open source at noon Pacific Time,,Algorithm,Neutral
2023-03-31 05:45:41+00:00,1641678128736026624,"If you don’t like reality, just ignore it",,Reality ,Negative
2023-03-31 05:24:49+00:00,1641672876062285825,@mtaibbi The most entertaining outcome is the most likely,,MTA,Positive
2023-03-31 03:11:31+00:00,1641639331147272195,@robbystarbuck @ellagirwin @alx @seanmdav I agree,,"RobbyStarbuck, EllaGirwin, Alx",undefined
2023-03-31 03:03:54+00:00,1641637414509715456,@Hastes You will be able to see it on the tweet details page,,Tweet details page ,Neutral
2023-03-31 02:36:34+00:00,1641630535448510465,Important to establish whether someone actually belongs to an organization or not so as to avoid impersonation,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/verified/status/1641596848921276417', 'date': '2023-03-31T00:22:42+00:00', 'rawContent': 'Verified Organizations is a new way for organizations and their affiliates to distinguish themselves on Twitter. Rather than relying on Twitter to be the sole arbiter of truth for which accounts should be verified, vetted organizations that sign up for https://t.co/1v6wSVKfDb…', 'renderedContent': 'Verified Organizations is a new way for organizations and their affiliates to distinguish themselves on Twitter. Rather than relying on Twitter to be the sole arbiter of truth for which accounts should be verified, vetted organizations that sign up for T.co/VerifiedOrgs…', 'id': 1641596848921276417, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'verified', 'id': 63796828, 'displayname': 'Twitter Verified', 'rawDescription': 'Individuals can get a blue checkmark with @TwitterBlue. \n\nOrganizations can sign up for Verified Organizations here: https://t.co/9u2Om2efBz', 'renderedDescription': 'Individuals can get a blue checkmark with @TwitterBlue. \n\nOrganizations can sign up for Verified Organizations here: T.co/VerifiedOrgs', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'T.co/VerifiedOrgs', 'url': 'https://T.co/VerifiedOrgs', 'tcourl': 'https://t.co/9u2Om2efBz', 'indices': [117, 140]}], 'verified': True, 'created': '2009-08-07T18:41:45+00:00', 'followersCount': 4199397, 'friendsCount': 419119, 'statusesCount': 2501, 'favouritesCount': 520, 'listedCount': 9146, 'mediaCount': 3, 'location': 'San Francisco', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'twitter.com/i/twitter_blue…', 'url': 'https://twitter.com/i/twitter_blue_sign_up', 'tcourl': 'https://t.co/lycVhDnGI9', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1354533298685566983/2mZQ3Lpt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/63796828/1611793989', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Twitter', 'url': 'https://twitter.com/Twitter', 'badgeUrl': 'https://pbs.twimg.com/profile_images/1488548719062654976/u6qfBBkF_bigger.jpg', 'longDescription': None}, 'description': 'Individuals can get a blue checkmark with @TwitterBlue. \n\nOrganizations can sign up for Verified Organizations here: T.co/VerifiedOrgs', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'T.co/VerifiedOrgs', 'url': 'https://T.co/VerifiedOrgs', 'tcourl': 'https://t.co/9u2Om2efBz', 'indices': [117, 140]}], 'linkTcourl': 'https://t.co/lycVhDnGI9', 'linkUrl': 'https://twitter.com/i/twitter_blue_sign_up', 'url': 'https://twitter.com/verified'}, 'replyCount': 952, 'retweetCount': 1370, 'likeCount': 6377, 'quoteCount': 878, 'conversationId': 1641596848921276417, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'links': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'T.co/VerifiedOrgs', 'url': 'https://T.co/VerifiedOrgs', 'tcourl': 'https://t.co/1v6wSVKfDb', 'indices': [253, 276]}], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': {'_type': 'snscrape.modules.twitter.SummaryCard', 'title': 'Apply for Verified Organizations', 'url': 'https://T.co/VerifiedOrgs', 'description': None, 'thumbnailUrl': 'https://pbs.twimg.com/card_img/1641595620937924610/Dodbmj1O?format=jpg&name=orig', 'siteUser': None, 'creatorUser': None}, 'viewCount': 80073299, 'vibe': None, 'content': 'Verified Organizations is a new way for organizations and their affiliates to distinguish themselves on Twitter. Rather than relying on Twitter to be the sole arbiter of truth for which accounts should be verified, vetted organizations that sign up for https://t.co/1v6wSVKfDb…', 'outlinks': ['https://T.co/VerifiedOrgs'], 'outlinksss': 'https://T.co/VerifiedOrgs', 'tcooutlinks': ['https://t.co/1v6wSVKfDb'], 'tcooutlinksss': 'https://t.co/1v6wSVKfDb', 'username': 'verified'}",Avoiding Impersonation,Neutral
